MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1346332	Best1	bestrophin 1	19		basolateral plasma membrane			ISO	O76090 	J:164563 	
MGI:1346332	Best1	bestrophin 1	19		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:2387588	Best2	bestrophin 2	8		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:3580298	Best3	bestrophin 3	10		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:101770	Bfsp1	beaded filament structural protein 1, in lens-CP94	2		plasma membrane			IDA		J:146671 	
MGI:1333828	Bfsp2	beaded filament structural protein 2, phakinin	9		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:88158	Bgn	biglycan	X		sarcolemma	is a part of skeletal musculature,is a part of cell of skeletal muscle		IDA		J:113292 	
MGI:1924145	Bicd2	BICD cargo adaptor 2	13		plasma membrane			ISO	Q8TD16 	J:164563 	
MGI:108092	Bin1	bridging integrator 1	18		plasma membrane			IBA	PTN002509858 	J:265628 	
MGI:108092	Bin1	bridging integrator 1	18		T-tubule	is a part of cardiac muscle cell		IDA		J:213224 	
MGI:108092	Bin1	bridging integrator 1	18		T-tubule			ISO	RGD:621786 	J:155856 	
MGI:3611448	Bin2	bridging integrator 2	15	colocalizes_with	phagocytic cup			IBA	PTN002926098 	J:265628 	
MGI:3611448	Bin2	bridging integrator 2	15	colocalizes_with	phagocytic cup			ISO	Q9UBW5 	J:164563 	
MGI:3611448	Bin2	bridging integrator 2	15		plasma membrane			IBA	PTN002509858 	J:265628 	
MGI:1197009	Birc2	baculoviral IAP repeat-containing 2	9		CD40 receptor complex			IDA		J:161997 	
MGI:1197009	Birc2	baculoviral IAP repeat-containing 2	9		cytoplasmic side of plasma membrane			IDA		J:161997 	
MGI:1203517	Birc5	baculoviral IAP repeat-containing 5	11		apical plasma membrane			ISO	RGD:70499 	J:155856 	
MGI:88169	Blk	B lymphoid kinase	14		extrinsic component of cytoplasmic side of plasma membrane			IBA	PTN002521528 	J:265628 	
MGI:88169	Blk	B lymphoid kinase	14		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:96878	Blnk	B cell linker	19		plasma membrane			ISO	Q8WV28 	J:164563 	
MGI:2385271	Blvrb	biliverdin reductase B (flavin reductase (NADPH))	7		plasma membrane			ISO	P30043 	J:164563 	
MGI:88177	Bmp2	bone morphogenetic protein 2	2		BMP receptor complex			ISO	P12643 	J:164563 	
MGI:1338938	Bmpr1a	bone morphogenetic protein receptor, type 1A	14	colocalizes_with	caveola			ISO	P36894 	J:164563 	
MGI:1338938	Bmpr1a	bone morphogenetic protein receptor, type 1A	14		external side of plasma membrane			ISO	P36894 	J:164563 	
MGI:1338938	Bmpr1a	bone morphogenetic protein receptor, type 1A	14		plasma membrane			IBA	PTN002758232 	J:265628 	
MGI:1338938	Bmpr1a	bone morphogenetic protein receptor, type 1A	14		plasma membrane			ISO	P36894 	J:164563 	
MGI:107191	Bmpr1b	bone morphogenetic protein receptor, type 1B	3		plasma membrane			IBA	PTN002758232 	J:265628 	
MGI:107191	Bmpr1b	bone morphogenetic protein receptor, type 1B	3		plasma membrane			IDA		J:229366 	
MGI:1095407	Bmpr2	bone morphogenetic protein receptor, type II (serine/threonine kinase)	1		apical plasma membrane			ISO	RGD:71082 	J:155856 	
MGI:1095407	Bmpr2	bone morphogenetic protein receptor, type II (serine/threonine kinase)	1		basal plasma membrane			ISO	RGD:71082 	J:155856 	
MGI:1095407	Bmpr2	bone morphogenetic protein receptor, type II (serine/threonine kinase)	1	colocalizes_with	caveola			ISO	Q13873 	J:164563 	
MGI:1095407	Bmpr2	bone morphogenetic protein receptor, type II (serine/threonine kinase)	1		caveola			ISO	RGD:71082 	J:155856 	
MGI:1095407	Bmpr2	bone morphogenetic protein receptor, type II (serine/threonine kinase)	1		integral component of plasma membrane			ISO	Q13873 	J:164563 	
MGI:1095407	Bmpr2	bone morphogenetic protein receptor, type II (serine/threonine kinase)	1		plasma membrane			IBA	PTN002758232 	J:265628 	
MGI:1095407	Bmpr2	bone morphogenetic protein receptor, type II (serine/threonine kinase)	1		plasma membrane	is a part of smooth muscle cell,is a part of uterus|is a part of decidual cell		IDA		J:201437 	
MGI:1095407	Bmpr2	bone morphogenetic protein receptor, type II (serine/threonine kinase)	1		plasma membrane			ISO	Q13873 	J:164563 	
MGI:1101778	Bmx	BMX non-receptor tyrosine kinase	X		plasma membrane			ISO	P51813 	J:164563 	
MGI:1101778	Bmx	BMX non-receptor tyrosine kinase	X		ruffle membrane			ISO	P51813 	J:164563 	
MGI:2151153	Boc	biregional cell adhesion molecule-related/down-regulated by oncogenes (Cdon) binding protein	16		integral component of plasma membrane			ISA	AF004841 	J:72468 	
MGI:1922638	Boll	boule homolog, RNA binding protein	1		plasma membrane			ISO	Q8N9W6 	J:164563 	
MGI:1915024	Borcs5	BLOC-1 related complex subunit 5	6		plasma membrane			ISO	Q969J3 	J:164563 	
MGI:88190	Braf	Braf transforming gene	6		plasma membrane			IBA	PTN002892792 	J:265628 	
MGI:88190	Braf	Braf transforming gene	6		plasma membrane	is a part of embryo,is a part of early embryonic cell		IDA		J:98531 	
MGI:88190	Braf	Braf transforming gene	6		plasma membrane			ISO	RGD:619908 	J:155856 	
MGI:104537	Brca1	breast cancer 1, early onset	11		plasma membrane			IBA	PTN000349139 	J:265628 	
MGI:104537	Brca1	breast cancer 1, early onset	11		plasma membrane			ISO	P38398 	J:164563 	
MGI:1926033	Brpf1	bromodomain and PHD finger containing, 1	6		plasma membrane			ISO	P55201 	J:164563 	
MGI:1100501	Brs3	bombesin-like receptor 3	X		integral component of plasma membrane			IBA	PTN001203169 	J:265628 	
MGI:1100501	Brs3	bombesin-like receptor 3	X		plasma membrane			ISO	RGD:628645 	J:155856 	
MGI:88208	Bsg	basigin	10		integral component of plasma membrane			ISO	RGD:2220 	J:155856 	
MGI:88208	Bsg	basigin	10		plasma membrane			IBA	PTN001296633 	J:265628 	
MGI:88208	Bsg	basigin	10		plasma membrane			IDA		J:289091 	
MGI:88208	Bsg	basigin	10		plasma membrane			IMP		J:68358 	
MGI:88208	Bsg	basigin	10		plasma membrane			ISO	P35613 	J:164563 	
MGI:88208	Bsg	basigin	10		sarcolemma			ISO	RGD:2220 	J:155856 	
MGI:1277955	Bsn	bassoon	9	colocalizes_with	synaptic membrane			ISO	RGD:2223 	J:155856 	
MGI:2153465	Bsnd	barttin CLCNK type accessory beta subunit	4		basolateral plasma membrane			IBA	PTN002822195 	J:265628 	
MGI:2153465	Bsnd	barttin CLCNK type accessory beta subunit	4		basolateral plasma membrane			IDA		J:114790 	
MGI:2153465	Bsnd	barttin CLCNK type accessory beta subunit	4		integral component of plasma membrane			IBA	PTN002822195 	J:265628 	
MGI:2153465	Bsnd	barttin CLCNK type accessory beta subunit	4		integral component of plasma membrane			IDA		J:114790 	
MGI:2153465	Bsnd	barttin CLCNK type accessory beta subunit	4		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:105370	Bst1	bone marrow stromal cell antigen 1	5		plasma membrane			IBA	PTN000857252 	J:265628 	
MGI:1916800	Bst2	bone marrow stromal cell antigen 2	8		apical plasma membrane			ISO	RGD:727849 	J:155856 	
MGI:1916800	Bst2	bone marrow stromal cell antigen 2	8		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:3646208	Btbd8	BTB (POZ) domain containing 8	5	colocalizes_with	AP-2 adaptor complex			IDA		J:255150 	
MGI:3646208	Btbd8	BTB (POZ) domain containing 8	5	colocalizes_with	AP-2 adaptor complex			ISO	Q9UPP5 	J:164563 	
MGI:99439	Btc	betacellulin, epidermal growth factor family member	5		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:88216	Btk	Bruton agammaglobulinemia tyrosine kinase	X		plasma membrane			ISO	Q06187 	J:164563 	
MGI:2658978	Btla	B and T lymphocyte associated	16		external side of plasma membrane	is a part of lymphocyte		IDA		J:94873 	
MGI:2658978	Btla	B and T lymphocyte associated	16		integral component of plasma membrane			IBA	PTN002866085 	J:265628 	
MGI:2658978	Btla	B and T lymphocyte associated	16		integral component of plasma membrane			IDA		J:84084 	
MGI:2658978	Btla	B and T lymphocyte associated	16		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:103118	Btn1a1	butyrophilin, subfamily 1, member A1	13		external side of plasma membrane			IBA	PTN000645940 	J:265628 	
MGI:3606486	Btn2a2	butyrophilin, subfamily 2, member A2	13		external side of plasma membrane			IBA	PTN000645940 	J:265628 	
MGI:1932027	Btnl1	butyrophilin-like 1	17		external side of plasma membrane			IBA	PTN000645940 	J:265628 	
MGI:1859549	Btnl2	butyrophilin-like 2	17		external side of plasma membrane			IBA	PTN000645940 	J:265628 	
MGI:1932036	Btnl4	butyrophilin-like 4	17		external side of plasma membrane			IBA	PTN000645940 	J:265628 	
MGI:1932038	Btnl6	butyrophilin-like 6	17		external side of plasma membrane			IBA	PTN000645940 	J:265628 	
MGI:2442439	Btnl9	butyrophilin-like 9	11		external side of plasma membrane			IBA	PTN000645940 	J:265628 	
MGI:2182073	Btnl10	butyrophilin-like 10	11		external side of plasma membrane			IBA	PTN000645940 	J:265628 	
MGI:1346013	Bves	blood vessel epicardial substance	10		caveola			IDA		J:206498 	
MGI:1346013	Bves	blood vessel epicardial substance	10		cell projection membrane	is a part of UBERON:0002348		IDA		J:217261 	
MGI:1346013	Bves	blood vessel epicardial substance	10		lateral plasma membrane			IDA		J:102192 	
MGI:1346013	Bves	blood vessel epicardial substance	10		lateral plasma membrane			ISO	Q8NE79 	J:164563 	
MGI:1346013	Bves	blood vessel epicardial substance	10		plasma membrane			IDA		J:157635 J:161106 J:184566 	
MGI:1346013	Bves	blood vessel epicardial substance	10		plasma membrane			ISO	Q8NE79 	J:164563 	
MGI:1346013	Bves	blood vessel epicardial substance	10		sarcolemma			IBA	PTN001383178 	J:265628 	
MGI:1346013	Bves	blood vessel epicardial substance	10		sarcolemma			IDA		J:206498 	
MGI:1346013	Bves	blood vessel epicardial substance	10		sarcolemma			ISO	Q8NE79 	J:164563 	
MGI:1194505	C1qbp	complement component 1, q subcomponent binding protein	11		plasma membrane			IBA	PTN000088834 	J:265628 	
MGI:1194505	C1qbp	complement component 1, q subcomponent binding protein	11		plasma membrane			ISO	Q07021 	J:164563 	
MGI:1919254	C1qtnf1	C1q and tumor necrosis factor related protein 1	11		integral component of plasma membrane			ISO	Q9BXJ1 	J:164563 	
MGI:2385958	C1qtnf5	C1q and tumor necrosis factor related protein 5	9		apical plasma membrane	is a part of ciliary body,is a part of pigmented ciliary epithelial cell|is a part of ciliary body,is a part of non-pigmented ciliary epithelial cell		IDA		J:123097 	
MGI:2385958	C1qtnf5	C1q and tumor necrosis factor related protein 5	9		lateral plasma membrane	is a part of ciliary epithelium,is a part of pigmented ciliary epithelial cell		IDA		J:123097 	
MGI:2385958	C1qtnf5	C1q and tumor necrosis factor related protein 5	9		plasma membrane			IBA	PTN002553104 	J:265628 	
MGI:2385958	C1qtnf5	C1q and tumor necrosis factor related protein 5	9		plasma membrane	is a part of lens,is a part of epithelial cell|is a part of pigmented retinal epithelium		IDA		J:123097 	
MGI:1919014	C2cd2l	C2 calcium-dependent domain containing 2-like	9	colocalizes_with	cytoplasmic side of apical plasma membrane			ISO	O14523 	J:164563 	
MGI:1919014	C2cd2l	C2 calcium-dependent domain containing 2-like	9		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:1921991	C2cd5	C2 calcium-dependent domain containing 5	6		plasma membrane			IBA	PTN001294267 	J:265628 	
MGI:1921991	C2cd5	C2 calcium-dependent domain containing 5	6		plasma membrane			IDA		J:176652 	
MGI:1921991	C2cd5	C2 calcium-dependent domain containing 5	6		plasma membrane			ISO	Q86YS7 	J:164563 	
MGI:1921991	C2cd5	C2 calcium-dependent domain containing 5	6		ruffle membrane			ISO	Q86YS7 	J:164563 	
MGI:1097680	C3ar1	complement component 3a receptor 1	6		plasma membrane			IBA	PTN001200752 	J:265628 	
MGI:1097680	C3ar1	complement component 3a receptor 1	6		plasma membrane			ISO	RGD:620537 	J:155856 	
MGI:88232	C5ar1	complement component 5a receptor 1	7		basolateral plasma membrane			ISO	P21730 	J:164563 	
MGI:88232	C5ar1	complement component 5a receptor 1	7		plasma membrane			IBA	PTN001200752 	J:265628 	
MGI:88232	C5ar1	complement component 5a receptor 1	7		plasma membrane			ISO	RGD:70553 	J:155856 	
MGI:2442013	C5ar2	complement component 5a receptor 2	7		basal plasma membrane			ISO	Q9P296 	J:164563 	
MGI:2442013	C5ar2	complement component 5a receptor 2	7		plasma membrane			IBA	PTN001200752 	J:265628 	
MGI:88233	C6	complement component 6	15		membrane attack complex			ISO	P13671 	J:164563 	
MGI:88235	C7	complement component 7	15		membrane attack complex			ISO	P10643 	J:164563 	
MGI:2668347	C8a	complement component 8, alpha polypeptide	4		membrane attack complex			ISO	P07357 	J:73065 	
MGI:2668347	C8a	complement component 8, alpha polypeptide	4		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:88236	C8b	complement component 8, beta polypeptide	4		membrane attack complex			ISO	P07358 	J:164563 	
MGI:88237	C8g	complement component 8, gamma polypeptide	2		membrane attack complex			IEA	KW-0473 	J:60000 	
MGI:1098282	C9	complement component 9	15		membrane attack complex			ISO	P02748 	J:164563 	
MGI:1098282	C9	complement component 9	15		plasma membrane			ISO	P02748 	J:164563 	
MGI:1352750	Cabp1	calcium binding protein 1	5		plasma membrane			ISO	Q9NZU7 	J:73065 	
MGI:1352749	Cabp2	calcium binding protein 2	19		plasma membrane			ISO	Q9NPB3 	J:73065 	
MGI:2183437	Cabp7	calcium binding protein 7	11		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:2444177	Cachd1	cache domain containing 1	4		voltage-gated calcium channel complex			IBA	PTN000018330 	J:265628 	
MGI:109482	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	8		integral component of presynaptic active zone membrane			ISO	RGD:2244 	J:155856 	
MGI:109482	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	8		plasma membrane			ISO	RGD:2244 	J:155856 	
MGI:109482	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	8		plasma membrane			ISO	O00555 	J:164563 	
MGI:109482	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	8		voltage-gated calcium channel complex			IDA		J:57712 	
MGI:109482	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	8		voltage-gated calcium channel complex			ISO	RGD:2244 	J:155856 	
MGI:88296	Cacna1b	calcium channel, voltage-dependent, N type, alpha 1B subunit	2		plasma membrane			ISO	RGD:628852 	J:155856 	
MGI:88296	Cacna1b	calcium channel, voltage-dependent, N type, alpha 1B subunit	2		voltage-gated calcium channel complex			IDA		J:57712 	
MGI:103013	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	6		caveolar macromolecular signaling complex	is a part of heart,is a part of muscle cell		IDA		J:109447 	
MGI:103013	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	6		integral component of postsynaptic membrane			ISO	RGD:2245 	J:155856 	
MGI:103013	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	6		integral component of presynaptic membrane			ISO	RGD:2245 	J:155856 	
MGI:103013	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	6		L-type voltage-gated calcium channel complex			ISO	RGD:2245 	J:155856 	
MGI:103013	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	6		L-type voltage-gated calcium channel complex			ISO	Q13936 	J:164563 	
MGI:103013	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	6		plasma membrane	is a part of hippocampus,is a part of GABAergic neuron|is a part of hippocampus,is a part of interneuron|is a part of hippocampus,is a part of glutamatergic neuron|is a part of hippocampus,is a part of pyramidal neuron		IDA		J:98871 	
MGI:103013	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	6		plasma membrane			IDA		J:26511 	
MGI:103013	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	6		plasma membrane			ISO	RGD:2245 	J:155856 	
MGI:103013	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	6		plasma membrane			ISO	Q13936 	J:164563 	
MGI:103013	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	6		postsynaptic membrane			ISO	RGD:2245 	J:155856 	
MGI:103013	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	6		presynaptic membrane			ISO	RGD:2245 	J:155856 	
MGI:103013	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	6		sarcolemma			ISO	RGD:2245 	J:155856 	
MGI:103013	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	6		T-tubule			IDA		J:182140 	
MGI:103013	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	6		T-tubule			ISO	RGD:2245 	J:155856 	
MGI:103013	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	6		T-tubule			TAS		J:72636 	
MGI:103013	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	6		voltage-gated calcium channel complex			ISO	RGD:2245 	J:155856 	
MGI:103013	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	6		voltage-gated calcium channel complex			ISO	Q13936 	J:164563 	
MGI:103013	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	6		voltage-gated calcium channel complex			TAS		J:76458 	
MGI:88293	Cacna1d	calcium channel, voltage-dependent, L type, alpha 1D subunit	14		apical plasma membrane			ISO	RGD:70973 	J:155856 	
MGI:88293	Cacna1d	calcium channel, voltage-dependent, L type, alpha 1D subunit	14		dendrite membrane			ISO	RGD:70973 	J:155856 	
MGI:88293	Cacna1d	calcium channel, voltage-dependent, L type, alpha 1D subunit	14		integral component of plasma membrane			IC	GO:0008331 	J:86180 	
MGI:88293	Cacna1d	calcium channel, voltage-dependent, L type, alpha 1D subunit	14		integral component of presynaptic active zone membrane	is a part of cochlear hair cell ribbon synapse		IDA		J:263450 	
MGI:88293	Cacna1d	calcium channel, voltage-dependent, L type, alpha 1D subunit	14		L-type voltage-gated calcium channel complex			ISO	Q01668 	J:164563 	
MGI:88293	Cacna1d	calcium channel, voltage-dependent, L type, alpha 1D subunit	14		plasma membrane	is a part of sinoatrial node		IDA		J:186061 	
MGI:88293	Cacna1d	calcium channel, voltage-dependent, L type, alpha 1D subunit	14		plasma membrane	is a part of cardiac muscle cell,is a part of UBERON:0004490		IDA		J:185021 	
MGI:88293	Cacna1d	calcium channel, voltage-dependent, L type, alpha 1D subunit	14		plasma membrane			IDA		J:119891 	
MGI:88293	Cacna1d	calcium channel, voltage-dependent, L type, alpha 1D subunit	14		plasma membrane			ISO	RGD:70973 	J:155856 	
MGI:88293	Cacna1d	calcium channel, voltage-dependent, L type, alpha 1D subunit	14		sarcolemma			ISO	RGD:70973 	J:155856 	
MGI:88293	Cacna1d	calcium channel, voltage-dependent, L type, alpha 1D subunit	14		voltage-gated calcium channel complex			ISO	Q01668 	J:164563 	
MGI:88293	Cacna1d	calcium channel, voltage-dependent, L type, alpha 1D subunit	14		voltage-gated calcium channel complex			TAS		J:76458 	
MGI:106217	Cacna1e	calcium channel, voltage-dependent, R type, alpha 1E subunit	1		integral component of postsynaptic membrane	is a part of UBERON:0001876		IDA		J:188270 	
MGI:106217	Cacna1e	calcium channel, voltage-dependent, R type, alpha 1E subunit	1		integral component of postsynaptic membrane	is a part of corpus striatum		IDA		J:188270 	
MGI:106217	Cacna1e	calcium channel, voltage-dependent, R type, alpha 1E subunit	1		integral component of postsynaptic membrane	is a part of hippocampal formation		IDA		J:188270 	
MGI:106217	Cacna1e	calcium channel, voltage-dependent, R type, alpha 1E subunit	1		integral component of presynaptic membrane	is a part of midbrain		IDA		J:188270 	
MGI:106217	Cacna1e	calcium channel, voltage-dependent, R type, alpha 1E subunit	1		integral component of presynaptic membrane	is a part of hippocampal formation		IDA		J:188270 	
MGI:106217	Cacna1e	calcium channel, voltage-dependent, R type, alpha 1E subunit	1		voltage-gated calcium channel complex			ISO	RGD:2246 	J:155856 	
MGI:106217	Cacna1e	calcium channel, voltage-dependent, R type, alpha 1E subunit	1		voltage-gated calcium channel complex			TAS		J:76458 	
MGI:1859639	Cacna1f	calcium channel, voltage-dependent, alpha 1F subunit	X		voltage-gated calcium channel complex			ISO	O60840 	J:164563 	
MGI:1201678	Cacna1g	calcium channel, voltage-dependent, T type, alpha 1G subunit	11		plasma membrane	is a part of sinoatrial node		IDA		J:122634 	
MGI:1201678	Cacna1g	calcium channel, voltage-dependent, T type, alpha 1G subunit	11		plasma membrane			IDA		J:74114 	
